,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0029000514,0.0032297047,0.002263957,0.4454188,0.0030448588,0.11363728,0.42950535,image_analysis/happiness/2023_12_19_15_26_26_happiness_334.png
