,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0065158233,3.9195696e-05,0.004679683,0.00426631,0.00087291695,0.9724149,0.011211143,image_analysis/surprise/2021_12_23_16_16_59_surprise_422.png
