,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.021223027,9.409773e-05,0.009657655,0.009111659,0.0021062528,0.93181336,0.025993966,image_analysis/surprise/2021_12_23_16_21_09_surprise_852.png
