,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.008292513,3.7734975e-05,0.003296598,0.0052465326,0.0006592228,0.9718675,0.010599915,image_analysis/surprise/2021_12_23_16_21_15_surprise_862.png
