,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.016101113,6.557795e-05,0.006320599,0.0018554389,0.0017311869,0.93696666,0.036959443,image_analysis/surprise/2021_12_23_16_20_33_surprise_792.png
